NOM;ANNEE;FDis;FDiv;FEve;FRic;FGR-6;gr1;gr2;gr3;gr4;gr5;gr6;RaoQ;sing;nbsp;forag;diet;nest;migr;date;home;eggs;mass;AEGCAU;ALAARV;ALERUF;ANTTRI;CARCAN;CARCAR;CARCHL;CERBRA;CISJUN;COLPAL;COTCOT;CUCCAN;DENMAJ;DENMED;DENMIN;DRYMAR;EMBCIR;EMBCIT;ERIRUB;FRICOE;GARGLA;HIPPOL;JYNTOR;LANCOL;LULARB;LUSMEG;MERAPI;MILCAL;MOTALB;MOTFLA;MUSSTR;ORIORI;PARCAE;PARMAJ;PARPAL;PHACOL;PHYBON;PHYCOL;PICPIC;PICVIR;PRUMOD;PYRPYR;REGIGN;SAXTOR;SERSER;SITEUR;STRDEC;STRTUR;STUVUL;SYLATR;SYLBOR;SYLCOM;TROTRO;TURMER;TURPHI;TURVIS;UPUEPO
A56;1981;0.378714017598859;0.741072341513374;0.855438862181666;0.166369152298272;5;4;8;4;14;0;4;0.149872261970073;12;12;ground;mixed;shrub;short;earlapr;small;4.97058823529412;50.8;0;2;0;0;2;0;4;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;6;0;2;0;4;0;0;0
A57;1981;0.408359066720054;0.818431035867475;0.798672150730984;0.23811939768994;6;16;4;6;2;2;12;0.169139247015319;16;16;prober;insect;ground;short;earlapr;small;5.88095238095238;89.2809523809524;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;2;2;0;0;0;2;2;0;0;0;0;0;0;6;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;4;6;2;0;2
A58;1981;0.346992712719734;0.780148803164985;0.805268777606102;0.213285939660229;5;6;16;2;0;2;6;0.130018319337114;10;10;under;mixed;cavity;short;lateapr;small;5.125;35.2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;2;2;0;0;0
A59;1981;0.338889655832793;0.828201959594305;0.877026022507176;0.127840073178328;5;10;14;4;0;2;2;0.121351805951393;11;11;canopy;insect;ground;short;earlapr;small;5.78125;24.025;0;4;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;6;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0
A60;1981;0.386225416244234;0.854940087788701;0.887258443477021;0.215082234810525;6;10;8;6;6;4;4;0.151815370649026;14;14;ground;mixed;ground;resid;earlapr;small;4.73684210526316;52.1842105263158;0;4;0;4;0;0;2;0;0;0;0;0;2;0;0;0;0;4;2;2;4;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;4;0;0;2
A61;1981;0.361989171843967;0.644492640119884;0.871710855133797;0.10347805940486;5;6;10;8;4;0;4;0.138192316854659;11;11;ground;mixed;ground;short;lateapr;mid;6.03125;101.19375;0;4;0;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;2;0;0;0
A62;1981;0.372280716177545;0.814873361438173;0.827678755425447;0.220898665345248;5;10;10;7;12;0;6;0.141956070910335;16;16;ground;mixed;shrub;short;earlapr;small;4.64444444444444;39.9644444444444;0;6;0;1;4;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;2;0;4;2;4;2;0;0
A63;1981;0.372490675340351;0.843968602002477;0.827891291185893;0.132465450385245;5;2;8;6;2;0;2;0.146757860832876;8;8;ground;mixed;ground;short;earlapr;small;4.75;44.23;0;6;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0
A64;1981;0.392440867627334;0.753068360027407;0.833617499511256;0.18223923275878;5;12;10;10;4;0;4;0.158657544726714;15;15;under;mixed;shrub;short;lateapr;small;4.925;47.995;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;2;0;2;0;0;0;0;4;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;6;0;2;2;4;0;0;0
A65;1981;0.380723765227378;0.794174248250062;0.832776532249468;0.148005007757014;5;12;10;6;8;0;6;0.149371772250921;14;14;ground;mixed;ground;short;lateapr;small;4.45238095238095;53.4428571428571;0;4;0;2;0;0;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;2;2;0;0;0;0;2;0;0;0;4;0;4;0;0;4;6;0;0;0
A66;1981;0.372623655271628;0.765551146160226;0.855879009263019;0.205160961569896;5;10;10;14;6;0;2;0.144441300462483;17;17;ground;insect;ground;resid;may;small;4.80952380952381;43.352380952381;0;6;0;2;2;2;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;2;0;2;0;2;0;2;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;2;0;2;2;2;0;0;0
A67;1981;0.365905059101693;0.733981350961983;0.858023923095281;0.0562417252203125;5;6;10;6;2;0;2;0.14032988563929;9;9;ground;mixed;ground;short;lateapr;small;4.5;46.1615384615385;0;6;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;4;0;0;2;2;0;0;0
A68;1981;0.375963055457245;0.784691465133959;0.806823536856419;0.22890005674113;6;8;8;10;2;2;4;0.144773959270204;13;13;under;mixed;ground;short;lateapr;small;4.61764705882353;38.9764705882353;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;0;2;0;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;4;2;2;2;0;0
A69;1981;0.394759444423935;0.824954867814608;0.81322571885103;0.295437036379848;6;14;12;10;8;4;8;0.159289998987873;20;20;under;mixed;shrub;short;lateapr;small;5.08928571428571;49.425;0;2;0;0;2;2;2;0;0;0;0;2;0;0;0;0;0;6;2;0;0;2;0;0;0;0;0;2;0;0;0;0;2;4;0;0;0;2;2;2;0;0;0;2;0;0;0;0;0;4;0;6;0;6;2;0;2
A70;1981;0.357324294691724;0.771448095267913;0.755850463321038;0.0861006721754205;4;11;8;0;7;0;5;0.133922706657214;13;13;ground;mixed;shrub;short;earlapr;small;4.14516129032258;55.8322580645161;0;4;0;0;2;0;2;0;0;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;1;4;0;0;4;2;2;0;0
A71;1981;0.395658851351061;0.719536564794158;0.884777173213334;0.167696600843923;5;8;6;4;8;0;4;0.162953518881429;14;14;ground;mixed;ground;resid;earlapr;small;5.06666666666667;55.6066666666667;0;2;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;2;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;2;0;0;2;2;2;0;0
A72;1981;0.358447481151453;0.728230569947452;0.853203132215806;0.187750427647223;6;8;16;6;2;2;2;0.135485205654561;14;14;under;insect;ground;short;lateapr;small;5.52777777777778;30.1277777777778;0;2;0;2;2;2;0;0;0;0;0;2;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;2;2;2;0;0;2
A73;1981;0.375932882119189;0.806408064081991;0.834390654723064;0.188357710291668;5;16;8;8;8;0;4;0.145857705302532;14;14;ground;insect;shrub;short;earlapr;small;5.02272727272727;42.4772727272727;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;2;0;0;0;0;4;4;0;0;0;0;2;0;0;0;0;4;0;0;0;2;0;4;0;6;2;4;0;0;0
A74;1981;0.337768448416666;0.639628819089292;0.83177657490805;0.0980651460111729;5;2;10;4;4;0;4;0.120249913545098;10;10;under;mixed;shrub;short;lateapr;small;4.41666666666667;48.7583333333333;0;2;0;2;2;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;6;0;2;0;2;2;0;0
A75;1981;0.403458464488549;0.820788345703603;0.848886834706545;0.249145552890086;6;12;4;6;6;4;8;0.164771945580362;15;15;under;insect;shrub;resid;earlapr;small;5.05;58.03;2;0;0;4;0;0;2;0;0;0;0;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;2;0;0;0;0;0;0;0;2;2;4;0;2;2;4;2;0;0
A76;1981;0.366742480538079;0.721989416485677;0.847183476562569;0.118511786011409;6;16;6;2;6;2;2;0.145921744034234;14;14;ground;mixed;ground;resid;may;small;5.14705882352941;44.6;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;2;2;0;0;0;0;0;2;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;2;0;0;2;2;0;0;2
A77;1981;0.380552429973514;0.861618644958652;0.868229611878729;0.264721904179748;6;11;12;4;4;6;3;0.148367721345149;17;17;ground;mixed;ground;short;lateapr;small;4.85;35.645;0;2;0;2;2;2;0;2;0;0;0;0;0;0;2;0;0;6;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;2;3;0;0;2
A78;1981;0.367583947424261;0.7642930936791;0.868923088773509;0.210917424803069;5;6;4;6;8;4;0;0.142259740381284;9;9;ground;insect;ground;resid;may;small;4.67857142857143;48.1785714285714;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;2;0;4;0;0;0;0;4
A79;1981;0.374667915461609;0.696429198610912;0.790487999529974;0.185065969853414;6;6;12;8;6;2;6;0.146386495721545;13;13;under;mixed;shrub;short;lateapr;small;4.375;47.915;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;2;2;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;8;0;4;0;6;0;0;2
A80;1981;0.298917964375437;0.579319225099615;0.843837768324665;0.0331054079430058;3;6;14;0;0;0;2;0.095633819113082;7;7;under;mixed;ground;short;lateapr;small;4.63636363636364;25.9272727272727;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;6;0;0;4;2;0;0;0
A81;1981;0.349924295296472;0.766749131530088;0.793128202642586;0.14537622048645;5;8;16;2;4;0;4;0.130962423846336;13;13;canopy;mixed;tree;short;earlapr;small;4.88235294117647;52.2529411764706;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;6;0;0;0;4;0;0;0
A82;1981;0.378075760430966;0.818422648385745;0.866969203602857;0.303105509205347;6;10;10;10;2;6;4;0.144969138926005;16;16;ground;insect;ground;resid;lateapr;small;4.80952380952381;43.7428571428571;0;4;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;2;0;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;4;0;4;6;2;0;0;2
A83;1981;0.393214014700345;0.740048215853568;0.826399743060903;0.227924194339375;5;16;12;12;8;0;4;0.158937487564082;19;19;under;insect;shrub;short;lateapr;small;5.03846153846154;39.6115384615385;0;0;0;2;0;0;4;0;0;0;0;2;0;0;0;0;2;4;2;0;2;0;0;0;0;0;0;0;0;0;2;2;4;2;0;0;0;2;0;0;0;0;0;2;0;0;0;2;0;8;0;4;2;2;2;0;0
A84;1981;0.372133146501017;0.701724779974763;0.813187528117892;0.10576708807143;5;12;4;6;2;0;2;0.144878980331792;10;10;ground;insect;shrub;resid;lateapr;small;4.80769230769231;29.4384615384615;0;0;0;2;0;4;2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;2;0;0;0
A85;1981;0.417206406467676;0.821998686965209;0.897238830334575;0.20919065299756;6;10;8;10;6;4;6;0.177412328416045;18;18;ground;insect;ground;resid;earlapr;small;5.25;98.1454545454546;0;4;0;2;0;0;0;2;0;0;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;2;0;0;0;0;0;4;2;2;0;2;0;0;2;0;0;0;0;2;0;0;0;2;0;4;0;0;2;4;0;0;2
A86;1981;0.393491401667686;0.861334940486855;0.815410797442661;0.20439775789715;6;10;12;6;2;4;7;0.160827973638664;15;15;under;mixed;ground;short;lateapr;small;5.30487804878049;46.819512195122;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2;4;0;0;0;0;0;0;2;0;0;0;0;0;2;4;0;0;0;0;2;0;0;0;0;0;0;0;2;0;2;1;6;0;0;2;6;0;0;2
A87;1981;0.380748944627737;0.803058020399951;0.75620349328026;0.205137805057613;5;10;20;6;0;4;12;0.150432728867214;13;13;canopy;mixed;ground;short;lateapr;small;5.23076923076923;39.4307692307692;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;8;8;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;6;8;4;0;2
A88;1981;0.386480474000113;0.755041956247508;0.840692989050621;0.189370627776578;5;10;12;10;2;0;4;0.15399464100871;16;16;under;insect;shrub;short;lateapr;small;5.36842105263158;32.6894736842105;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2;2;0;2;0;0;0;2;0;0;0;0;0;2;2;4;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;6;2;0;2;2;2;0;0
A89;1981;0.380473512983238;0.786506604035928;0.781559043838346;0.227520815000648;6;14;14;6;4;2;8;0.150144421306679;14;14;canopy;insect;ground;short;earlapr;small;5.77083333333333;38.2583333333333;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;2;0;2;2;0;0;0;2;0;0;0;0;0;0;6;4;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;6;0;0;4;6;2;0;0
A90;1981;0.385014605221564;0.820360311870668;0.888563853871063;0.239904867062634;5;4;8;2;0;6;4;0.151557791381321;10;10;canopy;insect;cavity;short;lateapr;small;5.45833333333333;33.0333333333333;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;2;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;2;0;0
A91;1981;0.370812416713242;0.776645322144375;0.819921386879146;0.201234941291426;5;4;14;6;3;2;0;0.144595032988177;11;11;under;mixed;ground;short;lateapr;small;4.91379310344828;33.4413793103448;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;0;0;4;4;2;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0
A92;1981;0.357794537531683;0.732534742595705;0.902337395883504;0.1361998622936;4;8;12;6;0;0;4;0.137459776992227;10;10;canopy;insect;ground;short;lateapr;small;5.26666666666667;29.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;2;2;2;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;4;0;0;0
A93;1981;0.400140146423174;0.77630345014465;0.821544731318652;0.233496639148666;6;12;10;10;8;4;2;0.163796292873314;17;17;ground;insect;ground;resid;earlapr;small;5.15217391304348;56.3130434782609;0;6;0;0;2;0;2;0;0;0;0;4;2;0;0;0;4;2;0;0;0;0;0;0;0;4;0;2;0;0;0;2;2;2;0;0;0;0;2;2;0;0;0;2;0;0;0;0;0;4;0;0;0;2;0;0;0
A94;1981;0.381599684415395;0.857549820516979;0.78268618540048;0.22476799036605;6;14;17;4;6;2;2;0.152388236963206;15;15;under;mixed;ground;short;lateapr;small;4.85555555555556;44.4111111111111;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;2;0;0;0;0;2;0;2;0;0;0;2;4;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;9;0;0;2;0;2;0;0
A95;1981;0.357216546623217;0.672069132835463;0.84712095994611;0.120490357170278;4;4;5;0;9;0;2;0.135521336346495;7;7;ground;mixed;ground;resid;may;small;4.55;61.37;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;6;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0
A96;1981;0.391882414276591;0.845382482336466;0.844993477228553;0.285937284626068;6;14;14;14;12;4;2;0.15638277527964;23;23;ground;insect;shrub;short;lateapr;small;5.1;43.09;0;0;0;2;2;2;2;0;0;0;0;2;0;0;0;0;0;4;2;4;2;0;0;0;0;2;0;0;2;2;0;0;2;2;0;0;0;0;2;2;0;0;0;2;4;0;0;0;0;6;0;4;4;2;0;0;2
A97;1981;0.405312528538566;0.83042419648735;0.844512892324729;0.282454446913316;6;18;8;10;8;10;4;0.167566694183263;22;22;ground;insect;cavity;resid;lateapr;small;5.56896551724138;75.8206896551724;0;0;2;0;0;0;0;2;0;0;0;2;0;0;4;0;0;4;0;0;4;0;0;0;0;2;0;0;2;0;0;2;4;2;0;0;0;2;2;4;0;0;2;2;0;0;0;2;0;6;0;2;2;2;2;0;0
A98;1981;0.386783892634167;0.865747019246869;0.812825449958897;0.25161675861126;6;8;10;4;2;18;8;0.153158219525579;17;17;prober;insect;cavity;short;lateapr;small;5.7;59.324;0;0;0;2;0;0;0;2;0;0;0;2;2;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;2;0;4;0;0;0;0;0;4;0;0;0;6;0;0;2;6;2;0;4
A99;1981;0.373583295798076;0.787576922572003;0.872471195945163;0.147822607662431;4;8;12;0;6;0;8;0.145435547354161;12;12;ground;mixed;shrub;short;earlapr;small;5.26470588235294;96.9235294117647;0;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;2;0;0;2;0;0;0;0;2;0;0;0;0;2;6;0;0;2;4;0;0;0
A100;1981;0.404962042066531;0.854923803318326;0.81839801681674;0.275584383158881;6;14;10;10;2;8;8;0.166212754467641;18;18;prober;insect;ground;resid;lateapr;small;4.98076923076923;57.7692307692308;0;0;0;0;0;2;0;2;0;0;0;2;0;0;0;0;4;2;2;0;2;0;0;0;0;2;0;0;0;0;0;4;0;4;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;4;0;2;4;6;2;0;2
A101;1981;0.408903595596841;0.870794168006153;0.866722747560331;0.25325123433674;6;6;6;6;6;8;4;0.169426625815396;15;15;ground;insect;ground;resid;lateapr;large;5.16666666666667;96.2055555555555;0;2;0;2;0;0;0;0;0;2;0;2;0;0;2;0;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;4;0;0;2;4;0;0;4
A102;1981;0.394768176745987;0.860810494092661;0.78850721040807;0.172636831357565;6;8;6;4;6;2;8;0.158703833608348;12;12;under;mixed;shrub;short;earlapr;small;5.38235294117647;43.4705882352941;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;4;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;4;0;0;0;6;2;0;0
A103;1981;0.401331075474364;0.775152521118035;0.789998841629745;0.219476129781698;6;8;16;8;6;4;6;0.166685597517798;15;15;under;mixed;shrub;short;lateapr;small;4.97916666666667;76.325;0;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;2;4;4;2;0;0;0;0;4;0;0;0;0;0;2;4;2;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;8;0;0;0;6;0;0;0
A104;1981;0.39858725957052;0.800994274299731;0.821854990687057;0.274423211754305;6;18;8;12;4;6;6;0.161580127415311;20;20;ground;insect;ground;resid;may;small;5.09259259259259;42.4481481481481;0;0;0;2;0;0;2;2;0;0;0;2;0;0;0;0;4;2;0;4;0;0;0;0;2;0;0;0;2;0;0;2;2;4;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;4;0;4;4;4;0;2;2
A105;1981;0.396494224806248;0.827152403815525;0.870322380174381;0.197076656793423;5;12;6;12;4;0;6;0.159624921018268;13;13;ground;insect;shrub;resid;march;small;4.775;53.665;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;2;0;0;2;0;0;4;0;4;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;6;0;2;2;6;0;0;0
A106;1981;0.375923214065564;0.860519189848677;0.806548466370579;0.195272780194683;5;16;16;8;6;6;0;0.142903927135419;16;16;under;insect;ground;resid;lateapr;small;5.25;44.5653846153846;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;2;2;4;4;0;0;0;0;8;0;0;0;0;0;0;2;4;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;6;0;0;4;0;0;0;2
A107;1981;0.348452265775348;0.779550768986176;0.747317048567274;0.133856427120544;4;6;10;4;0;0;2;0.134248709824055;8;8;under;mixed;shrub;short;lateapr;small;4.68181818181818;29.9818181818182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;2;2;0;0;0
A108;1981;0.410740091825147;0.805329865985126;0.807917181897641;0.204545843077889;6;4;8;10;6;2;8;0.171991599762796;12;12;under;mixed;shrub;short;lateapr;mid;5.26315789473684;74.1263157894737;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;8;0;0;2;6;2;0;2
A109;1981;0.361263004887142;0.77764064934988;0.924557489388455;0.122779112348832;5;6;6;4;2;0;2;0.134062875685386;10;10;under;mixed;ground;short;lateapr;small;4.9;28.92;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;2;0;0;0
A110;1981;0.410283773442175;0.847735075221375;0.761010587500694;0.230228233500957;6;18;8;6;6;4;8;0.170751940367851;14;14;ground;mixed;shrub;resid;lateapr;small;5.1;62.604;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;2;4;0;0;0;0;2;0;0;0;0;0;2;0;6;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;6;0;0;8;8;0;0;2
A111;1981;0.391225640761894;0.817859834832409;0.807801913776556;0.186462600932608;5;10;12;8;2;0;2;0.156679744396246;10;10;under;insect;shrub;short;lateapr;small;5.29411764705882;38.6294117647059;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;0;0;0;0;0;0;0;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;2;2;0;0;0
A112;1981;0.389401879963031;0.746504692790621;0.895110070225658;0.111271626147793;4;12;6;6;0;0;2;0.157430300273922;7;7;canopy;insect;cavity;short;earlapr;small;6.11538461538462;37.3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;4;2;0;0;0
A113;1981;0.402360350626098;0.813665795585295;0.842674756810906;0.115058379748674;4;8;8;8;0;0;6;0.164694553362969;10;10;canopy;mixed;ground;short;lateapr;small;4.63333333333333;43.1266666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;2;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;4;4;0;0;0
A114;1981;0.393381236968905;0.805392069639192;0.749233895374727;0.231617151950879;5;18;8;6;0;8;8;0.157343424243563;16;16;ground;insect;cavity;resid;earlapr;small;5.45833333333333;38.6875;0;0;0;0;0;0;0;4;0;0;0;2;4;0;0;0;2;2;2;0;0;0;0;0;2;2;0;0;2;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;4;4;2;0;0
A115;1981;0.400291766506874;0.836011936834246;0.845650261146689;0.23081880992003;6;14;12;4;4;4;4;0.163396018293758;16;16;canopy;insect;ground;resid;lateapr;small;6,00;91.8285714285714;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;2;4;0;2;0;0;0;0;0;0;2;0;0;0;0;2;6;0;2;0;2;0;4;0;0;2;2;0;0;0;0;0;4;0;0;0;2;0;0;0
A116;1981;0.372368302105641;0.833798798788547;0.789814506987285;0.122628689141107;5;6;10;2;2;0;3;0.148305933168095;8;8;under;mixed;shrub;short;lateapr;small;5.26086956521739;43.9391304347826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;6;0;0;2;3;0;0;0
A117;1981;0.386335346801026;0.825784801056887;0.756876592582688;0.273742564071058;6;10;13;5;6;4;6;0.15438262469383;16;16;under;mixed;shrub;short;earlapr;small;5.23863636363636;49.6636363636364;0;1;0;1;2;2;0;2;0;0;0;2;2;0;0;0;2;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;8;0;2;0;6;0;0;0
A118;1981;0.371581809382789;0.851253470616282;0.866362528161264;0.215730052646469;5;12;10;2;8;2;0;0.142261573740141;14;14;ground;mixed;shrub;resid;earlapr;small;4.91176470588235;54.4941176470588;0;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;2;2;0;0;2;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0
A119;1981;0.391398743314684;0.69346991796673;0.824287850395856;0.188450821253726;5;18;8;6;0;2;4;0.158971411342326;12;12;ground;insect;shrub;resid;march;small;5.21052631578947;47.7368421052632;0;2;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;4;2;4;0;0;0;0;0;2;0;0;0;6;0;0;0;0;0;2;0;0;0;4;0;0;0
